shape	Ip	Fp	N_x	N_y	D	A	B	beta	E	COF	LCC	h_min
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.6	0.0316130274091005	152.22819216821387	3.0000872753488044e-05
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.7	0.020912059895095546	255.54968780766245	2.250189596168735e-05
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.8	0.01274057406094918	492.8043193947677	1.5000806374410365e-05
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.9	0.00667530026917417	1272.8847841198562	7.502319761220838e-06
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.91	0.006191441213322929	1438.859482967251	6.751562080323056e-06
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.92	0.005744605012988977	1637.7307718097732	6.000633971102286e-06
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.93	0.005330390125664695	1876.4680774462367	5.250013894462143e-06
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.94	0.004962957147706802	2164.833154471377	4.500728309441318e-06
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.95	0.004653238515812778	2512.617122483432	3.7510747321896543e-06
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.96	0.004428947060773342	2939.578975291553	3.0007274190557013e-06
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.97	0.004277742646032832	3492.1284626060465	2.2500030796219508e-06
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.98	0.0038584184234215476	4718.069483887987	1.501737512652182e-06
R-14	0	0.615	4	6	0.0002	0.0005	0.55	45	0.985	0.0032634934875883726	6457.273568823905	1.1263328445605207e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.1	0.32845224793709954	11.628930915893687	6.750000044919529e-05
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.2	0.16150232297513473	24.478075021050664	6.000046009615152e-05
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.3	0.10223613472727174	40.27947573435898	5.2500494772671186e-05
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.4	0.06992586007376943	61.557970762225196	4.5000101143865984e-05
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.5	0.048527499058500914	94.29086101566979	3.7500205636748044e-05
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.6	0.03384160968329961	146.25083460243016	3.000022806028837e-05
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.7	0.022683620326765633	242.35306413453105	2.2501362159496342e-05
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.8	0.014002337732387543	460.8056279429444	1.5000793916777814e-05
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.9	0.007078748234353569	1227.3168430298279	7.5003443065394935e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.91	0.0064535737157913	1410.6680250483707	6.7500117389500345e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.92	0.0058381067398089095	1644.1371357816765	6.000331828347887e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.93	0.005227289882066352	1950.2309557007236	5.252325818289233e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.94	0.0046264011714765504	2366.6954376248727	4.50023086656959e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.95	0.004028737452503614	2962.22488438791	3.751480437429766e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.96	0.0034256293172929527	3874.14490900237	3.0000272201927107e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.97	0.0028064492390049017	5433.045133527869	2.2500006946690157e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.98	0.002150029695408745	8639.847055074319	1.5014145500707702e-06
R-15	240	0.615	4	6	1e-06	0.0005	0.55	45	0.985	0.0018003092246852686	11911.990117709018	1.1254707555435893e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.1	0.3332735900931344	11.499548045102513	6.750023645416431e-05
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.2	0.16326689498954983	24.38751947309958	6.0000397738172565e-05
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.3	0.10406334499216711	40.153675026156485	5.2500171403196536e-05
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.4	0.07186501040476104	61.632541621360296	4.500058442783739e-05
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.5	0.05023337903627405	94.32965236756017	3.750042025193173e-05
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.6	0.03525102895244246	146.24341918775878	3.0000286779740536e-05
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.7	0.023792298292638115	242.34593015855646	2.2501438572768925e-05
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.8	0.01474558203168786	460.7986386187526	1.500082244094729e-05
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.9	0.007408283230680167	1227.309973460532	7.500337513435023e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.91	0.006742962258056777	1410.6617980811436	6.750010653038207e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.92	0.0060938239975672544	1644.1309602525164	6.000336893378049e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.93	0.0054453566575612036	1950.225961067907	5.252337147759986e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.94	0.004809539843687925	2366.6905442072416	4.500227938563361e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.95	0.004178460370554233	2962.2184933926587	3.75148631666006e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.96	0.0035432157837049223	3874.137890796281	3.000027830265053e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.97	0.002893003240727742	5433.038852607761	2.250000626953749e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.98	0.0022052414992382754	8639.840092921862	1.5014165233070863e-06
R-16	240	0.615	4	6	0.0002	0.0005	0.55	45	0.985	0.0018405521430700797	11911.97896629304	1.1254699471256402e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.1	0.32904359445141546	12.519128220151375	6.750019155439144e-05
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.2	0.1564252681894754	26.384065665288354	6.000000638761895e-05
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.3	0.0962938112392771	43.474136561377136	5.250040338918866e-05
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.4	0.06430198670794181	66.74871801166653	4.5000995412027805e-05
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.5	0.04405919433490056	101.5352826348394	3.750081430929945e-05
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.6	0.03033316511105728	158.90041395107264	3.0000546895350906e-05
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.7	0.020018088451012432	267.30972496994815	2.2501703465969917e-05
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.8	0.012073434960981158	520.895710904057	1.5000855680904703e-05
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.9	0.005930559009236491	1436.4463410928456	7.5007087271011705e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.91	0.005404833993970302	1654.5443427132698	6.7502016881861325e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.92	0.004891896597072728	1929.6806366639046	6.000019679686244e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.93	0.004396766959123286	2284.261142116362	5.250912061341881e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.94	0.0039217240617766365	2753.132413261323	4.501497402747267e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.95	0.0034702223051822395	3392.137195063122	3.750062655513064e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.96	0.0030478151833354112	4295.620905031712	3.0010878761618227e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.97	0.0026764820083351342	5618.77850193211	2.252418963839053e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.98	0.0023985349357312155	7620.819982010627	1.5003325165940772e-06
R-17	0	0.615	4	6	0.0001005	0.0004	0.55	45	0.985	0.002336630028463958	9029.962064654264	1.1260460910964136e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.1	0.3548370837395377	11.643950629085511	6.75000811497799e-05
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.2	0.16839025205668914	24.57465030008632	6.0000000001940805e-05
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.3	0.10338620112979609	40.55995373598151	5.25002993666684e-05
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.4	0.06885468214122917	62.40455504348016	4.5000844271962376e-05
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.5	0.04697978095749498	95.19986942052272	3.75012744018442e-05
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.6	0.032110326151237545	149.57919934524548	3.0001549619450175e-05
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.7	0.021101041708439766	252.97858875324047	2.250097607001583e-05
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.8	0.012618660050529983	497.26925147735204	1.5002109799288103e-05
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.9	0.006070985511489473	1400.852091222258	7.5001756239723125e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.91	0.005501606593707412	1621.1329072850756	6.750001577045733e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.92	0.004954371493312219	1902.3168160029606	6.000287746712013e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.93	0.004416952017009221	2270.205002342737	5.251808356946999e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.94	0.003895113424258609	2767.120298124747	4.500708875892789e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.95	0.003392196932024615	3466.3426239656455	3.750397926181975e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.96	0.0029055835295782257	4504.0861827759845	3.0004465465901988e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.97	0.002444607753932979	6150.823003521826	2.2514659690010428e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.98	0.002036193155484681	9015.332637788106	1.5001470454903437e-06
R-18	0	0.615	4	6	0.0001005	0.0006	0.55	45	0.985	0.0018673060843872416	11301.397676910934	1.1261814976683437e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.1	0.32295691866882686	11.91600165879762	6.750000138638774e-05
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.2	0.15795099707546326	25.30982123422927	6.000002812857441e-05
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.3	0.10073500124039456	41.63191964690753	5.25003771926214e-05
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.4	0.06971484834026188	63.79852341673776	4.5000428268562564e-05
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.5	0.04900577857625991	97.4940512194832	3.7500242083403355e-05
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.6	0.03450144730827141	150.66520316548002	3.0000047133071186e-05
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.7	0.02338044109345579	248.68556272637593	2.2500654425278004e-05
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.8	0.014547503819495634	470.2857280323288	1.5000235414709513e-05
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.9	0.007356990805563118	1242.6447410675928	7.500922138531789e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.91	0.006700677150452086	1426.7958549156724	6.750224146846297e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.92	0.0060558348986174656	1661.1028193626644	6.000050101588083e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.93	0.005425833924881552	1968.0585595634946	5.251406460594859e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.94	0.004786820816130351	2385.4128717066947	4.500637200996496e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.95	0.0041624015191543086	2982.186173594597	3.7508663459319964e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.96	0.003531397357523461	3895.2435993383688	3.000007580276259e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.97	0.0028860994977739623	5455.233149950937	2.2500566915088643e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.98	0.002200269748626773	8661.444630772841	1.5010457073241417e-06
R-19	240	0.615	4	6	0.0001005	0.0004	0.55	45	0.985	0.001837733616200606	11933.688641917674	1.125672385210019e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.1	0.35018463208232053	10.997182418634557	6.750001052856988e-05
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.2	0.16985337341370288	23.54896544876707	6.000028293667771e-05
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.3	0.10785706707539783	38.9030943104798	5.250015778211371e-05
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.4	0.07419622651953513	60.06474068329345	4.500000880219547e-05
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.5	0.052289415320826135	91.91188622182796	3.7500986524729105e-05
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.6	0.03700312723237004	142.5786664235007	3.0000788100851344e-05
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.7	0.02504722372905065	236.8321962034397	2.250185155632323e-05
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.8	0.015455002080601674	451.83152712344184	1.5001298258371037e-05
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.9	0.0076891583817279415	1209.7773904149417	7.500165341191561e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.91	0.006986090881850029	1391.5996263649422	6.750004529279574e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.92	0.006298369475218141	1623.1514528216358	6.00054851094571e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.93	0.005619110574114964	1927.0051484548314	5.2525270495629104e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.94	0.004948012341965648	2340.6918032314147	4.500115186826156e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.95	0.0042851722736365365	2932.5810295793167	3.7517966600151576e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.96	0.003619901182229945	3839.950231595639	3.0000748990472835e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.97	0.0029454053179247437	5392.644708038137	2.250003816807064e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.98	0.0022369898934812404	8590.304124807719	1.5015688381939311e-06
R-20	240	0.615	4	6	0.0001005	0.0006	0.55	45	0.985	0.0018627856134516502	11855.982284489653	1.1254083681964427e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.1	0.3402944590644857	12.034841716937002	6.75001811184218e-05
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.2	0.161130501535265	25.41676523907161	6.000008584995125e-05
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.3	0.09928834844132538	41.9284742919646	5.2500160101616754e-05
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.4	0.06626984126721035	64.47158845002159	4.5000797496365166e-05
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.5	0.04544719478185925	98.28005172844311	3.7501377086425343e-05
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.6	0.03124668664716673	154.28948167025325	3.000110140949799e-05
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.7	0.02051538548672143	260.8699216258577	2.2501294596075758e-05
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.8	0.012261412463995123	512.9947339732634	1.5001897464832694e-05
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.9	0.005855630349132315	1456.3653227138218	7.500123555292103e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.91	0.005295311632696281	1689.9586166554584	6.750002603292196e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.92	0.004746041980428176	1990.9432877984423	6.000443918942502e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.93	0.004208222250165623	2389.3327925959	5.252291194952652e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.94	0.0036822938754189224	2937.256117205428	4.5003853960616506e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.95	0.0031642361890901723	3729.4967242791763	3.750824970145766e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.96	0.0026488200824400887	4958.822999170188	3.0001089781488906e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.97	0.0021353970121540315	7071.371427127305	2.2507063467067434e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.98	0.001620880828467375	11415.797542452663	1.5000066574781032e-06
R-21	0	0.615	4	6	0.0001005	0.0005	0.1	45	0.985	0.0013541812139976255	15783.752050864783	1.126206215494979e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.1	0.26412595000825206	15.598634413331872	6.750000076403974e-05
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.2	0.14066757109127676	29.318830316156557	6.000000837993804e-05
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.3	0.08962434414082053	46.62682960517079	5.2500710691098414e-05
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.4	0.06072129466675247	70.5659526737465	4.500095442301081e-05
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.5	0.04176377963570781	106.81312362128239	3.750100587448815e-05
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.6	0.028323629253939053	167.72607615878118	3.0000082652371977e-05
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.7	0.01837641093204311	285.17511852143735	2.2500289416716587e-05
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.8	0.010882792929623563	567.2770116451138	1.500161017666508e-05
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.9	0.005201215736209748	1631.5737353061809	7.5025001572735664e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.91	0.004710809831129714	1891.6656735042163	6.751939482653618e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.92	0.004244432106591933	2222.2140653627903	6.000974705708983e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.93	0.0037885104835810395	2651.2463713580655	5.250132825254158e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.94	0.00335302919861672	3222.2826797287307	4.500261650330656e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.95	0.0029427383805347815	4005.1559485299026	3.752572641754714e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.96	0.0025618734697255654	5118.542036744093	3.000013778396401e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.97	0.002228550861790559	6754.980815685244	2.2505587452126576e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.98	0.001984322788109776	9245.496972901114	1.5000427898041427e-06
R-22	0	0.615	4	6	0.0001005	0.0005	1.0	45	0.985	0.0019236112079905234	10966.297703054552	1.1265060772226609e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.1	0.33178900394535216	11.567241906523634	6.75001659851798e-05
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.2	0.16300689366319113	24.471198134461456	6.000003973057334e-05
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.3	0.10388237059861227	40.26769149472352	5.250072628648431e-05
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.4	0.07146861089529381	61.718068140119904	4.5000911332198375e-05
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.5	0.049943857134890024	94.39167582082332	3.750055827638519e-05
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.6	0.03491267997893186	146.25291874293424	3.0000272737454993e-05
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.7	0.02344542034125447	242.35459609608304	2.2501410674433035e-05
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.8	0.014420506800304388	460.8064304651109	1.5000807194254433e-05
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.9	0.007246658290280859	1227.3172337706806	7.5003421667712894e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.91	0.006598840564122486	1410.6685588494436	6.750011412759876e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.92	0.005961160360188886	1644.137591950368	6.000333243103542e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.93	0.005331797452679948	1950.2317014149091	5.2523287963216366e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.94	0.0047123346265583715	2366.6961275323874	4.500230143212524e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.95	0.004097050873143191	2962.225144601934	3.7514817934846425e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.96	0.003478467784889267	3874.144967390848	3.0000273494311555e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.97	0.0028437520410497584	5433.045277318784	2.2500006813239074e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.98	0.0021732851640541475	8639.84701002792	1.501414889257932e-06
R-23	240	0.615	4	6	0.0001005	0.0005	0.1	45	0.985	0.0018174143667558794	11911.989321217095	1.1254706244643668e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.1	0.35461889410941794	11.71847185499553	6.750011495577729e-05
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.2	0.16317513002046383	25.483886957037978	6.0000191000520035e-05
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.3	0.10244724709821906	41.79549443929618	5.2500000482355376e-05
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.4	0.07213718593790591	62.47173788226268	4.5000779664539415e-05
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.5	0.05119238324595284	94.47512790895593	3.750079488903783e-05
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.6	0.0361917671227123	146.23342920378366	3.0001002199801447e-05
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.7	0.02440833568008138	242.3349305964837	2.2501654674836258e-05
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.8	0.015117506634214191	460.7894056520861	1.5000897593724227e-05
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.9	0.007572651677636641	1227.301640580672	7.500321858025105e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.91	0.006888516870332737	1410.655055267222	6.7500083558269274e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.92	0.006212642723545014	1644.1244397032542	6.000348523231621e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.93	0.005545880193694697	1950.2219062571119	5.2523624398520894e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.94	0.004890280162776244	2366.686673355737	4.5002216208226975e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.95	0.004239473329271044	2962.2113102288167	3.7514989163922176e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.96	0.0035888890982543322	3874.1294843663513	3.0000291227556763e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.97	0.002922726871150031	5433.032034894034	2.25000050084958e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.98	0.0022231228904970083	8639.831978334574	1.5014203571668991e-06
R-24	240	0.615	4	6	0.0001005	0.0005	1.0	45	0.985	0.0018529606013700628	11911.962723526372	1.1254684109551743e-06
R-25	0	0.615	4	6	0.0001005	0.0005	0.55	0	0.1	0.3417901630211672	12.055580540571883	6.750027355991627e-05
R-25	0	0.615	4	6	0.0001005	0.0005	0.55	0	0.2	0.1626057823108351	25.403755258732513	6.000000181718543e-05
